id,name
ocd-division/country:au,Australia
ocd-division/country:au/state:nsw,New South Wales
ocd-division/country:au/territory:act,Australian Capital Territory
ocd-division/country:au/territory:nt,Northern Territory
ocd-division/country:au/territory:jbt,Jervis Bay Territory
ocd-division/country:au/state:qld,Queensland
ocd-division/country:au/state:sa,South Australia
ocd-division/country:au/state:tas,Tasmania
ocd-division/country:au/state:vic,Victoria
ocd-division/country:au/state:wa,Western Australia
